"LabID","Pol","Brix","Ash","Fibre"
6680,89.816,23.217,NA,NA
6681,93.283,24.299,NA,14.1971085854279
6682,86.278,22.093,NA,NA
6683,91.41,23.275,NA,NA
6684,72.165,19.215,NA,NA
6685,82.807,21.73,NA,NA
6686,75.578,20.347,NA,NA
6687,77.27,20.973,NA,NA
6688,81.181,21.078,NA,NA
6689,81.361,21.61,NA,NA
6690,79.439,20.727,NA,NA
6691,87.227,23.286,NA,NA
6692,92.171,23.175,NA,NA
6693,78.63,20.794,NA,NA
6694,74.809,20.518,NA,NA
6695,84.846,22.831,NA,NA
6696,84.633,21.687,NA,NA
6697,63.242,17.882,NA,NA
6698,84.804,22.402,NA,NA
6699,87.139,22.351,NA,NA
6700,81.119,20.998,NA,NA
6701,86.608,22.457,NA,NA
6702,81.125,21.013,NA,NA
6703,81.97,21.255,NA,NA
6704,93.621,23.514,NA,NA
6705,95.22,24.435,NA,NA
6706,68.461,19.092,NA,NA
6707,99.327,24.742,NA,NA
6708,85.885,22.481,NA,NA
6709,92.65,24.014,NA,NA
6710,72.278,19.185,NA,NA
6711,72.529,19.504,NA,NA
6712,73.023,19.712,NA,NA
6713,72.004,18.829,NA,NA
6714,87.543,22.589,NA,NA
6715,91.838,23.558,NA,NA
6716,85.197,21.815,NA,NA
6717,92.006,23.405,NA,NA
6718,82.813,21.33,NA,NA
6719,79.938,21.032,NA,NA
6720,72.093,19.248,NA,NA
6721,69.174,18.7,NA,NA
6722,78.703,20.812,NA,NA
6723,64.345,17.836,NA,NA
6724,95.238,24.143,NA,NA
6725,65.566,18.294,NA,NA
6726,76.27,20.266,NA,NA
6727,79.048,20.892,NA,NA
6728,86.295,22.647,NA,NA
6730,76.373,20.284,NA,NA
6731,70.709,19.026,NA,NA
6732,79.865,21.584,NA,NA
6733,88.858,23.245,NA,NA
6734,82.038,21.224,NA,NA
6735,79.586,21.095,NA,NA
6736,61.066,17.192,NA,NA
6737,73.12,19.267,NA,NA
6738,73.814,19.998,NA,NA
6739,79.987,20.879,NA,NA
6740,76.305,19.728,NA,NA
6741,73.588,19.578,NA,NA
6742,88.504,23.315,NA,NA
6743,81.854,21.462,NA,NA
6744,65.409,18.115,NA,NA
6745,90.664,23.815,NA,NA
6746,80.24,21.213,NA,NA
6747,87.873,22.757,NA,NA
6748,86.811,22.665,NA,NA
6749,87.741,23.091,NA,NA
6750,73.272,19.539,NA,NA
6751,85.361,22.179,NA,NA
6752,68.746,18.683,NA,NA
6753,86.031,22.379,NA,NA
6754,74.032,20.061,NA,NA
6755,74.968,19.872,NA,NA
6756,74.041,19.806,NA,NA
6757,76.587,20.254,NA,NA
6758,76.521,20.345,NA,NA
6759,73.516,19.499,NA,NA
6760,80.514,20.632,NA,NA
6761,71.219,19.761,NA,NA
6762,81.897,22.445,NA,NA
6763,79.941,20.738,NA,NA
6764,73.036,19.178,NA,NA
6765,79.371,20.364,NA,NA
6766,64.974,18.077,NA,NA
6767,74.619,20.897,NA,NA
6768,79.835,21.246,NA,NA
6769,85.153,22.644,NA,NA
6770,68.462,18.936,NA,NA
6771,73.288,19.395,NA,NA
6772,97.082,24.728,NA,NA
6773,92.399,23.081,NA,NA
6774,65.501,18.221,NA,NA
6775,99.115,25.139,NA,NA
6776,86.617,22.738,NA,NA
6777,75.103,20.148,NA,NA
6778,70.058,19.362,NA,NA
6779,63.412,17.141,NA,NA
6780,71.683,19.649,NA,NA
6781,88.775,23.17,NA,NA
6782,72.14,19.089,NA,NA
6783,65.852,17.442,NA,NA
6784,84.358,22.046,NA,NA
6785,83.307,21.701,NA,NA
6786,56.052,16.094,NA,NA
6787,74.832,19.78,NA,NA
6789,78.138,20.506,NA,NA
6790,81.664,22.131,NA,NA
6791,77.813,20.429,NA,NA
6792,62.564,17.805,NA,NA
6793,87.356,22.831,NA,NA
6794,74.55,19.69,NA,NA
6795,53.667,15.903,NA,NA
6796,87.523,23.067,NA,NA
6797,69.935,19.152,NA,NA
6798,82.778,21.495,NA,NA
6799,82.346,20.979,NA,NA
6800,75.101,19.825,NA,NA
6801,82.175,21.355,NA,NA
6802,78.154,19.777,NA,NA
6803,83.383,22.265,NA,NA
6804,85.755,22.581,NA,NA
6805,68.888,19.398,NA,NA
6806,76.047,20.421,NA,NA
6807,95.046,24.028,NA,NA
6808,67.909,18.744,NA,NA
6809,90.567,23.623,NA,NA
6810,66.136,18.283,NA,NA
6811,76.678,19.898,NA,NA
6812,77.387,20.23,NA,NA
6813,70.96,18.73,NA,NA
6814,86.518,22.354,NA,NA
6815,82.173,21.65,NA,NA
6816,69.916,18.79,NA,NA
6817,92.767,23.773,NA,NA
6818,80.793,21.597,NA,NA
6819,68.743,18.543,NA,NA
6820,72.188,19.366,NA,NA
6821,78.246,20.79,3.12704481322122,15.3611534215915
6822,64.46,17.827,NA,NA
6823,66.468,18.539,NA,NA
6824,74.205,20.257,NA,NA
6825,81.992,21.772,NA,NA
6826,68.383,18.014,NA,NA
6827,65.441,18.055,NA,NA
6828,74.336,20.128,NA,NA
6829,68.691,18.844,NA,NA
6830,67.428,17.738,NA,NA
6831,70.32,18.233,NA,NA
6832,70.331,19.214,NA,NA
6833,87.222,22.721,NA,NA
6834,83.718,22.125,NA,NA
6835,77.469,21,NA,NA
6836,66.231,18.259,NA,NA
6837,81.538,22.171,NA,NA
6838,83.126,21.51,NA,NA
6839,73.64,19.39,NA,NA
6840,89.321,23.1,NA,NA
6841,87.243,22.515,NA,NA
6842,86.324,22.827,NA,NA
6843,84.208,22.142,NA,NA
6844,66.348,18.207,NA,NA
6845,86.007,22.302,NA,NA
6846,87.064,23.054,NA,NA
6847,77.812,20.094,NA,NA
6848,97.308,24.93,NA,NA
6849,82.591,21.963,NA,NA
6850,76,19.672,NA,NA
6851,89.483,23.385,NA,NA
6852,71.581,19.305,NA,NA
6853,61.907,17.317,NA,NA
6854,78.21,21.028,NA,NA
6856,57.2,16.654,NA,NA
6857,84.052,22.153,NA,NA
6858,90.951,23.529,NA,NA
6859,91.538,23.699,NA,NA
6860,70.101,19.122,NA,NA
6861,71.638,19.887,NA,NA
6862,81.844,20.948,NA,NA
6863,92.665,23.802,NA,NA
6864,73.829,19.755,NA,NA
6865,67.559,18.5,NA,NA
6866,95.007,24.585,NA,NA
6867,85.326,21.751,NA,NA
6868,60.096,17.533,NA,NA
6869,83.055,21.477,NA,NA
6870,73.831,19.551,NA,NA
6871,85.198,21.919,NA,NA
6872,78.607,21.207,NA,NA
6873,81.301,20.947,NA,NA
6874,75.812,19.76,NA,NA
6875,72.001,19.379,NA,NA
6876,91.798,24.069,NA,NA
6877,84.745,21.64,NA,NA
6878,96.631,24.746,NA,NA
6879,81.725,21.679,NA,NA
6880,72.453,20.046,NA,NA
6881,93.894,24.24,NA,NA
6882,79.883,21.212,NA,NA
6883,76.894,20.251,NA,NA
6884,88.663,23.396,NA,NA
6885,66.229,18.395,NA,NA
6886,92.544,23.571,NA,NA
6887,93.933,23.438,NA,NA
6888,72.979,19.113,NA,NA
6889,80.604,21.305,NA,NA
6890,83.579,22.419,NA,NA
6891,89.727,23.262,NA,NA
6892,84.954,21.77,NA,NA
6893,71.328,18.876,NA,NA
6894,89.958,23.129,NA,NA
6895,88.318,22.99,NA,NA
6896,98.202,25.14,NA,NA
6897,94.65,24.486,NA,NA
6898,72.502,19.592,NA,NA
6899,83.756,21.763,NA,NA
6900,85.26,22.205,NA,NA
6901,89.634,22.989,NA,NA
6902,99.91,25.912,NA,17.1539715377232
6903,93.244,23.795,NA,NA
6904,75.775,20.38,NA,NA
6905,73.972,19.32,NA,NA
6906,77.349,21.034,NA,NA
6907,64.177,18.695,NA,NA
6908,84.51,22.588,NA,NA
6909,96.683,24.942,NA,NA
6910,78.405,20.453,NA,NA
6911,79.817,21.205,NA,NA
6912,91.72,23.039,NA,NA
6913,91.738,24.187,NA,NA
6914,83.648,21.538,NA,NA
6915,93.423,23.676,NA,NA
6916,69.731,18.676,NA,NA
6917,83.208,22.466,NA,NA
6918,69.347,18.526,NA,NA
6919,84.288,21.81,1.81872057670856,15.5531745320581
6920,66.229,18.057,NA,NA
6921,82.919,21.834,NA,NA
6922,76.129,19.635,NA,NA
6923,92.115,23.476,NA,NA
6924,87.28,22.257,NA,NA
6925,88.914,22.958,NA,NA
6926,75.714,19.71,NA,NA
6928,91.752,23.389,NA,NA
6929,81.325,21.297,NA,NA
6930,60.609,17.983,NA,NA
6931,82.568,21.645,NA,NA
6932,73.271,19.588,NA,NA
6933,86.027,22.428,NA,NA
6934,93.909,24.25,NA,NA
6935,71.561,18.812,NA,NA
6936,55.141,15.222,NA,NA
6937,76.436,20.204,NA,NA
6938,91.471,23.552,NA,NA
6939,80.976,21.256,NA,NA
6940,75.066,19.924,NA,NA
6941,75.581,20.318,1.71744292921967,14.6320006952582
6942,91.493,23.426,NA,NA
6943,89.848,22.925,NA,NA
6944,94.675,24.503,NA,NA
6945,75.713,20.142,NA,NA
6946,71.257,19.397,NA,NA
6947,71.463,19.02,NA,NA
6948,79.358,20.412,NA,NA
6949,92.526,23.899,NA,NA
6950,83.571,22.296,NA,NA
6951,85.511,22.493,NA,NA
6952,82.398,21.954,NA,NA
6953,88.057,23.398,NA,NA
6954,80.096,21.315,NA,NA
6955,69.299,19.331,NA,NA
6956,86.339,22.311,NA,NA
6957,75.11,20.23,NA,NA
6958,82.539,21.727,NA,NA
6959,93.915,23.946,NA,NA
6960,79.097,21.201,NA,NA
6961,63.133,17.303,NA,NA
6962,87.27,22.679,NA,NA
6963,76.048,20.323,NA,NA
6964,83.032,21.666,NA,NA
6965,76.761,19.803,NA,NA
6966,83.587,22.101,NA,NA
6967,73.159,19.8,NA,NA
6968,89.505,23.132,NA,NA
6969,69.16,19.047,NA,NA
6970,81.868,21.016,NA,NA
6971,81.586,20.962,NA,NA
6972,93.182,24.593,NA,NA
6973,82.671,21.402,NA,NA
6974,58.965,16.353,NA,NA
6975,73.187,19.598,NA,NA
6976,97.703,25.188,NA,NA
6977,73.918,19.247,NA,NA
6978,79.806,20.803,NA,NA
6979,65.334,17.733,NA,NA
6980,79.167,20.349,NA,NA
6981,69.301,19.076,NA,NA
6982,87.2,22.493,NA,NA
6983,84.871,21.553,NA,NA
6984,80.658,21.777,NA,NA
6985,84.501,21.603,NA,NA
6986,73.256,20.412,NA,NA
6987,95.831,24.153,NA,NA
6988,81.417,21.326,NA,NA
6989,97.143,24.639,NA,NA
6990,73.563,19.317,NA,NA
6991,93.983,24.062,NA,NA
6992,81.261,21.519,NA,NA
6993,100.37,25.233,NA,NA
6994,65.269,18.047,NA,NA
6995,74.58,19.839,NA,NA
6996,79.831,21.018,NA,NA
6997,98.834,24.837,NA,NA
6998,73.792,20.478,NA,NA
6999,53.943,15.927,NA,NA
7000,72.7,19.186,NA,NA
7001,91.898,23.768,NA,NA
7002,88.986,22.791,NA,NA
7003,78.051,21.104,NA,NA
7004,72.21,19.622,NA,NA
7005,78.805,21.695,NA,NA
7006,84.861,21.679,NA,NA
7007,75.379,20.359,NA,NA
7008,74.891,19.697,NA,NA
7009,63.623,17.894,NA,NA
7010,75.258,19.832,NA,NA
7011,82.834,21.445,NA,NA
7012,82.408,21.851,NA,NA
7013,86.347,22.255,NA,NA
7014,81.071,21.271,NA,NA
7015,86.398,22.661,NA,NA
7016,91.28,22.916,NA,NA
7017,63.444,17.824,NA,NA
7018,94.67,24.437,NA,NA
7019,88.303,22.998,NA,NA
7021,93.292,23.778,NA,NA
7022,83.267,21.933,NA,NA
7023,84.31,21.986,NA,NA
7024,62.996,17.456,1.74044263225641,15.5865948222571
7025,57.973,16.917,NA,NA
7026,70.283,18.307,NA,NA
7027,76.439,20.356,NA,NA
7028,66.136,18.193,NA,NA
7029,80.558,21.62,NA,NA
7030,81.039,21.345,NA,NA
7031,73.079,19.328,NA,NA
7032,91.092,22.677,NA,NA
7033,71.732,19.078,NA,NA
7034,82.429,21.153,NA,NA
7035,74.041,19.673,NA,NA
7036,61.931,17.481,NA,NA
7037,81.702,20.958,NA,NA
7038,90.264,23.986,NA,NA
7039,89.033,22.843,NA,NA
7040,89.319,23.046,NA,NA
7041,89.45,22.781,NA,NA
7044,77.529,20.384,NA,NA
7045,70.653,18.633,NA,NA
7046,65.349,17.583,NA,NA
7047,87.449,22.417,NA,NA
7048,73.312,19.716,NA,NA
7049,72.158,19.552,NA,NA
7050,82.895,21.694,NA,NA
7052,62.289,17.224,NA,NA
7053,73.964,19.548,NA,NA
7054,75.728,19.998,NA,NA
7055,86.259,22.466,NA,NA
7056,87.54,22.574,NA,NA
7057,70.664,19.393,NA,NA
7058,80.251,20.792,NA,NA
7059,77.539,20.191,NA,NA
7060,68.91,17.978,NA,NA
7061,95.379,25.043,NA,NA
7062,71.794,19.333,NA,NA
7063,73.896,20.01,NA,NA
7064,79.381,20.611,NA,NA
7065,81.809,21.28,NA,NA
7066,76.034,20.103,NA,NA
7067,72.502,19.416,NA,NA
7068,65.708,18.385,NA,NA
7069,72.827,19.713,NA,NA
7070,63.744,17.805,NA,NA
7071,81.217,21.741,NA,NA
7073,86.37,22.94,NA,NA
7074,83.896,21.855,NA,NA
7075,73.04,19.769,NA,NA
7076,82.615,21.649,2.52516045636215,14.6816409943958
7077,85.446,22.89,NA,NA
7078,87.606,22.941,NA,NA
7079,87.007,22.963,NA,NA
7080,75.144,19.664,NA,NA
7081,78.265,20.685,NA,NA
7082,76.162,20.517,NA,NA
7083,91.421,23.517,NA,NA
7084,89.516,23.922,NA,NA
7085,69.284,18.492,NA,NA
7086,65.895,18.198,NA,NA
7087,84.989,21.706,NA,NA
7088,86.654,23.473,NA,NA
7089,71.15,19.368,NA,NA
7090,89.264,22.731,NA,NA
7091,64.655,17.762,NA,NA
7092,67.039,18.213,NA,NA
7093,91.692,23.351,NA,NA
7094,92.299,23.81,NA,NA
7095,75.501,19.834,NA,NA
7096,76.815,20.236,NA,NA
7098,84.076,22.293,NA,NA
7099,79.578,20.844,NA,NA
7100,98.148,25.086,NA,NA
7101,73.26,18.998,NA,NA
7102,74.34,19.993,NA,NA
7104,92.054,23.275,NA,NA
7105,62.187,16.962,NA,NA
7106,93.309,24.121,NA,NA
7107,75.526,19.702,NA,NA
7108,81.54,21.343,NA,NA
7109,67.662,17.948,NA,NA
7110,79.593,20.702,NA,NA
7111,70.527,19.083,NA,NA
7112,65.557,17.834,NA,NA
7113,76.158,19.565,NA,NA
7114,73.894,20.083,NA,NA
7115,80.817,21.316,NA,NA
7116,79.829,20.636,NA,NA
7117,76.904,19.845,NA,NA
7118,85.913,22.452,NA,NA
7119,86.279,23.007,NA,NA
7120,83.607,22.392,NA,NA
7121,77.371,21.076,NA,NA
7122,90.392,23.967,NA,NA
7123,82.971,21.85,NA,NA
7124,73.856,19.778,NA,NA
7126,75.387,20.085,NA,NA
7127,94.997,24.173,NA,NA
7128,91.41,23.37,NA,NA
7129,84.063,21.414,NA,NA
7130,73.978,19.613,NA,NA
7131,83.163,22.494,NA,NA
7132,86.936,22.788,NA,NA
7133,96.282,25.469,NA,NA
7134,84.954,21.615,NA,NA
7135,76.671,20.58,NA,NA
7136,90.869,23.302,NA,NA
7138,87.508,22.279,NA,NA
7139,77.85,20.826,NA,NA
7140,79.379,21.258,NA,NA
7141,92.9,24.759,NA,NA
7142,83.25,21.554,NA,NA
7143,86.524,22.411,NA,NA
7144,62.33,17.364,NA,NA
7145,81.203,20.8,NA,15.4335258371805
7146,81.074,21.249,NA,NA
7147,87.938,23.109,NA,NA
7149,87.797,22.777,NA,NA
7150,92.583,23.543,NA,NA
7151,84.541,22.537,NA,NA
7152,79.302,21.711,NA,NA
7153,82.65,21.238,NA,NA
7154,92.274,23.863,NA,NA
7155,88.742,23.359,NA,NA
7156,74.643,19.679,NA,NA
7157,65.422,17.562,NA,NA
7158,85.738,22.619,NA,NA
7159,72.304,19.453,NA,NA
7160,82.166,21.562,NA,NA
7161,69.659,19.549,NA,NA
7162,76.49,20.063,NA,NA
7163,68.834,18.79,NA,NA
7165,80.126,21.217,NA,NA
7166,79.048,20.727,NA,NA
7167,81.573,21.078,NA,NA
7168,75.795,19.363,NA,NA
7169,73.133,18.92,NA,NA
7170,94.994,23.987,NA,NA
7171,86.778,22.581,NA,NA
7172,83.294,21.99,NA,NA
7173,67.21,18.595,NA,NA
7174,72.995,19.206,NA,NA
7175,86.088,22.829,NA,NA
7176,81.046,21.377,NA,NA
7177,75.274,20.246,NA,NA
7178,81.716,21.257,NA,NA
7179,80.276,21.241,NA,NA
7180,96.344,24.762,NA,NA
7181,75.333,20.173,NA,NA
7182,92.879,23.515,NA,NA
7183,67.561,18.633,NA,NA
7184,91.051,23.622,NA,NA
7185,89.634,23.115,NA,NA
7186,91.479,23.7,NA,NA
7187,90.558,23.36,NA,NA
7188,72.516,19.734,NA,NA
7189,92.177,24.433,NA,NA
7190,66.742,18.295,NA,NA
7192,76.933,20.091,NA,NA
7193,74.396,19.377,NA,NA
7194,77.506,20.927,NA,NA
7195,73.691,20.128,NA,NA
7196,72.178,20.003,NA,NA
7197,80.242,21.079,NA,NA
7198,79.303,21.083,NA,NA
7200,77.809,20.397,NA,NA
7201,92.934,23.734,NA,NA
7202,77.352,20.53,NA,NA
7203,81.299,21.138,NA,NA
7204,80.695,21.253,NA,NA
7205,80.799,20.719,NA,NA
7206,68.666,18.743,NA,NA
7207,65.776,18.254,NA,NA
7208,75.624,20.375,NA,NA
7209,63.425,17.128,NA,NA
7210,91.999,23.68,NA,NA
7211,73.772,20.33,NA,NA
7212,93.762,24.023,NA,NA
7213,69.165,19.766,NA,NA
7214,84.51,22.74,NA,NA
7215,83.134,21.961,NA,NA
7216,76.282,19.832,NA,NA
7217,88.606,22.477,NA,NA
7218,74.308,19.772,NA,NA
7219,55.349,16.253,NA,NA
7220,63.776,17.127,NA,NA
7221,84.957,22.657,NA,NA
7222,61.772,17.064,NA,NA
7223,68.495,18.451,NA,NA
7224,68.418,18.603,NA,NA
7225,75.024,20.116,NA,NA
7226,91.611,22.96,NA,NA
7227,64.535,17.944,NA,NA
7228,75.135,19.834,NA,NA
7229,78.924,20.449,NA,NA
7230,65.913,18.014,NA,NA
7231,71.729,19.116,NA,NA
7232,82.564,21.313,NA,NA
7233,97.482,24.819,NA,NA
7234,75.494,20.245,NA,NA
7235,79.167,20.536,NA,NA
7236,86.991,22.728,NA,NA
7237,85.513,22.607,2.5580249197842,17.0774640257865
7238,62.539,17.844,NA,NA
7239,94.447,24.687,NA,NA
7240,71.238,19.002,NA,NA
7241,86.29,23.115,NA,NA
7242,89.325,23.146,NA,NA
7243,89.181,23.48,NA,NA
7244,74.249,20.066,NA,NA
7245,88.264,22.854,NA,NA
7246,88.58,22.372,NA,NA
7248,87.599,22.663,NA,NA
7249,84.228,21.993,NA,NA
7250,76.724,21.384,NA,NA
7251,94.208,24.073,NA,NA
7252,61.744,17.263,NA,NA
7253,60.38,17.224,NA,NA
7254,88.591,22.551,NA,NA
7255,93.267,24.285,NA,NA
7256,75.056,19.873,NA,NA
7257,76.281,21.055,NA,NA
7258,61.094,18.087,NA,NA
7259,60.431,17.196,NA,NA
7260,73.824,19.947,NA,NA
7261,65.859,18.177,NA,NA
7262,67.971,18.623,NA,NA
7263,86.307,22.345,NA,NA
7264,89.797,23.315,NA,NA
7265,77.505,20.156,NA,NA
7266,86.492,22.357,NA,NA
7267,83.461,21.918,NA,NA
7268,90.055,23.01,NA,NA
7269,88.566,22.382,NA,NA
7270,78.074,20.732,NA,NA
7271,71.61,19.191,NA,NA
7272,80.329,20.596,NA,NA
7273,85.262,22.67,NA,NA
7274,83.411,22.548,NA,NA
7275,68.061,18.007,NA,NA
7276,74.708,19.516,NA,NA
7277,84.033,22.391,NA,NA
7278,87.218,22.692,NA,NA
7279,90.938,23.356,NA,NA
7280,89.372,22.992,NA,NA
7281,75.772,20.505,NA,NA
7282,67.782,19.385,NA,NA
7283,88.174,23.262,NA,NA
7284,58.64,17.048,NA,NA
7285,96.85,24.648,NA,NA
7286,87.149,22.546,NA,NA
7287,85.726,22.636,NA,NA
7288,71.261,19.565,NA,NA
7289,98.226,24.963,NA,NA
7290,65.927,17.615,NA,NA
7291,83.753,22.675,NA,NA
7292,69.009,19.556,NA,NA
7293,72.624,19.316,NA,NA
7294,92.219,23.109,NA,NA
7295,82.451,22.361,NA,NA
7296,70.919,19.288,NA,NA
7297,91.727,24.047,NA,NA
7298,84.945,22.243,NA,NA
7299,74.428,20.236,NA,NA
7300,101.54,25.786,NA,NA
7301,66.785,18.513,NA,NA
7302,84.82,21.959,NA,NA
7303,104.02,25.93,NA,NA
7304,88.793,23.128,NA,NA
7305,77.89,20.921,NA,NA
7306,89.198,23.106,NA,NA
7307,95.557,24.245,NA,NA
7308,79.61,20.998,NA,NA
7309,87.602,22.634,NA,NA
7310,74.67,19.973,NA,NA
7311,76.905,20.959,NA,NA
7312,84.399,22.327,NA,NA
7313,87.765,23.346,NA,NA
7314,78.749,20.76,NA,NA
7315,97.047,24.87,NA,NA
7316,83.445,21.783,NA,NA
7317,73.781,19.502,NA,NA
7318,87.454,22.868,NA,NA
7319,85.632,21.815,NA,NA
7320,66.965,18.882,NA,NA
7321,86.112,22.097,NA,NA
7322,62.039,17.237,NA,NA
7323,78.068,21.073,NA,NA
7324,68.7,17.908,NA,NA
7325,90.356,23.386,NA,NA
7326,91.677,23.747,NA,NA
7327,77.284,20.768,NA,NA
7329,86.941,22.993,NA,NA
7330,63.755,17.418,NA,NA
7331,92.316,23.734,NA,NA
7332,64.519,17.593,NA,NA
7333,90.345,23.337,NA,NA
7334,96.696,25.162,NA,NA
7336,78.279,20.518,NA,NA
7337,81.127,21.355,NA,NA
7338,82.286,21.407,NA,NA
7339,85.578,22.107,NA,NA
7340,96.539,24.28,NA,NA
7342,94.519,24.394,NA,NA
7343,71.178,19.103,NA,NA
7344,76.801,20.388,NA,NA
7345,77.412,20.401,NA,NA
7346,64.072,17.917,NA,NA
7347,95.392,24.175,NA,NA
7348,78.097,20.451,NA,NA
7349,98.308,24.741,NA,NA
7350,82.004,21.741,NA,NA
7351,79.306,20.922,NA,NA
7352,82.311,22.132,NA,NA
7353,80.479,21.135,NA,NA
7354,67.705,18.307,NA,NA
7355,73.561,19.673,NA,NA
7356,83.588,21.999,NA,NA
7357,73.339,19.09,NA,NA
7358,71.318,18.858,NA,NA
7359,89.916,23.631,NA,NA
7360,88.748,22.625,NA,NA
7361,74.642,20.123,NA,NA
7362,93.585,23.947,NA,NA
7363,73.837,19.927,NA,NA
7364,76.791,20.03,NA,NA
7365,72.423,19.574,NA,NA
7366,65.122,17.776,NA,NA
7367,79.014,20.918,NA,NA
7368,87.543,22.462,NA,NA
7369,86.28,22.686,NA,NA
7370,97.262,24.86,NA,NA
7371,89.697,23.975,NA,NA
7372,60.449,17.837,NA,NA
7373,61.744,17.41,NA,NA
7374,76.573,20.607,NA,NA
7375,92.007,23.651,NA,NA
7376,93.181,24.313,NA,NA
7377,68.266,18.141,NA,NA
7378,87.239,22.95,NA,NA
7379,85.429,22.605,NA,NA
7380,67.167,18.541,NA,NA
7381,87.63,22.381,NA,NA
7382,89.734,22.939,NA,NA
7383,88.713,23.95,NA,NA
7384,64.488,17.878,NA,NA
7385,77.406,20.961,NA,NA
7386,76.525,20.823,NA,NA
7387,81.924,21.739,NA,NA
7388,89.716,23.241,NA,NA
7389,71.311,19.124,NA,NA
7390,79.922,21.054,NA,NA
7391,67.346,18.159,NA,NA
7392,73.676,19.26,NA,NA
7393,84.614,22.235,NA,NA
7394,66.063,18.245,NA,NA
7395,81.203,21.095,NA,NA
7396,76.158,20.218,NA,NA
7397,72.149,19.04,NA,NA
7398,77.562,20.419,NA,NA
7399,94.572,23.954,NA,NA
7400,84.508,22.301,NA,NA
7401,85.286,22.029,NA,NA
7402,88.075,22.544,NA,NA
7403,97.559,25.331,NA,NA
7404,80.802,21.29,NA,NA
7405,91.914,24.249,NA,NA
7406,93.132,24.149,NA,NA
7407,82.628,21.284,NA,NA
7408,82.659,21.326,NA,NA
7409,76.668,19.855,NA,NA
7410,76.345,20.144,NA,NA
7411,68.935,19.483,NA,NA
7412,78.179,20.286,NA,NA
7413,66.691,17.804,NA,NA
7414,77.001,20.878,NA,NA
7415,84.772,22.36,NA,NA
7416,68.619,18.286,NA,NA
7417,62.757,17.626,NA,NA
7418,79.095,21.329,NA,NA
7419,100.54,25.971,NA,NA
7420,89.749,23.782,NA,NA
7421,78.657,20.522,NA,NA
7422,81.467,21.366,NA,NA
7423,81.686,21.302,NA,NA
7424,85.193,22.577,NA,NA
7425,83.703,22.723,NA,NA
7426,82.57,21.729,NA,NA
7427,73.951,19.735,NA,NA
7428,88.628,23.722,NA,NA
7429,87.188,23.288,NA,NA
7430,92.625,23.502,NA,NA
7431,63.127,17.747,NA,NA
7432,91.926,23.634,NA,NA
7433,64.012,18.046,NA,NA
7434,78.072,20.403,NA,NA
7435,82.945,22.449,NA,NA
7436,82.436,21.619,NA,NA
7437,87.376,23.017,NA,NA
7438,64.448,17.623,NA,NA
7439,89.344,22.709,NA,NA
7440,79.816,21.54,NA,NA
7441,78.992,21.093,NA,NA
7442,73.4,19.363,NA,NA
7443,95.865,25.209,NA,NA
7444,71.743,19.059,NA,NA
7445,77.474,20.662,NA,NA
7446,65.34,17.311,NA,NA
7447,92.421,24.279,NA,NA
7448,73.785,19.298,NA,NA
7449,84.746,22.128,NA,NA
7450,71.195,19.229,NA,NA
7451,89.174,23.089,NA,NA
7452,65.74,17.782,NA,NA
7453,71.846,19.157,NA,NA
7454,67.375,19.29,NA,NA
7455,72.242,19.153,NA,NA
7456,77.371,20.753,NA,NA
7457,73.914,19.399,NA,NA
7458,93.96,24.744,NA,NA
7459,101.56,26.01,NA,NA
7460,74.786,19.611,NA,NA
7461,94.317,23.991,NA,NA
7462,98.806,24.936,NA,NA
7463,95.016,24.15,NA,NA
7464,93.462,24.489,NA,NA
7465,83.523,21.625,NA,NA
7466,74.092,19.363,NA,NA
7467,77.613,20.888,NA,NA
7469,72.61,20.132,NA,NA
7470,74.961,20.014,NA,NA
7471,79.624,20.809,NA,NA
7472,78.803,20.915,NA,NA
7473,72.608,19.601,NA,NA
7474,78.259,21.156,NA,NA
7475,87.234,22.17,NA,NA
7476,72.012,19.414,NA,NA
7477,88.115,22.605,NA,NA
7478,72.061,18.942,NA,NA
7479,91.87,23.307,NA,NA
7480,76.736,20.322,NA,NA
7481,90.495,23.157,NA,NA
7482,67.862,18.569,NA,NA
7483,85.501,22.603,NA,NA
7484,87.484,22.613,NA,NA
7485,89.658,23.366,NA,NA
7486,85.026,21.875,NA,NA
7487,75.532,19.932,NA,NA
7488,84.159,21.476,NA,NA
7489,69.354,18.944,NA,NA
7490,89.562,22.974,NA,NA
7491,85.277,22.215,NA,NA
7492,90.678,23.228,NA,NA
7493,77.033,20.523,NA,NA
7494,97.619,24.349,NA,NA
7495,59.52,16.685,NA,NA
7496,100.22,25.429,NA,NA
7497,58.801,16.579,NA,NA
7498,69.449,18.507,NA,NA
7499,61.696,17.534,NA,NA
7500,87.985,22.285,NA,NA
7501,82.864,21.769,NA,NA
7502,78.678,20.693,NA,NA
7503,60.658,17.073,NA,NA
7504,82.458,21.643,NA,NA
7505,82.921,21.432,NA,NA
7506,90.338,24.052,NA,NA
7507,80.798,20.992,NA,NA
7508,90.762,23.122,NA,NA
7509,77.205,21.015,NA,NA
7510,75.876,20.719,NA,NA
7511,98.369,25.243,NA,NA
7512,65.722,17.782,2.02973597023031,14.4443182132995
7513,73.438,19.325,NA,NA
7514,83.909,22.798,NA,NA
7515,75.009,20.454,NA,NA
7516,81.16,21.266,NA,NA
7517,71.929,19.15,NA,NA
7518,84.187,21.303,NA,NA
