ScanID, DateTime, NIR_Pol, NIR_Brix, NIR_Fibre, NIR_Ash, GH, NH
16418.06,2023-02-26 06:42:56,76.2718,20.7329,14.5684,1.6344,0.018105,0.15179
16418.07,2023-02-26 06:43:34,75.3603,20.1818,14.417,1.7252,0.30501,0.31634
16418.08,2023-02-26 06:44:12,74.6852,20.0407,14.2218,1.271,1.13,0.087958
16418.09,2023-02-26 06:44:50,74.8601,19.9337,14.1156,1.9893,0.31457,0.25792
16418.10,2023-02-26 06:45:27,73.8509,20.1066,14.7044,1.967,0.27927,0.23934
16418.11,2023-02-26 06:46:06,74.9605,20.105,14.3757,1.3574,1.3147,0.014306
16419.01,2023-02-26 06:47:46,83.0819,21.4543,14.7042,2.0796,0.10463,0.32083
16419.02,2023-02-26 06:48:24,81.069,20.7899,13.6808,1.965,0.68892,0.1863
16419.03,2023-02-26 06:49:01,80.7615,20.924,13.7934,2.0349,0.75508,0.090492
16419.04,2023-02-26 06:49:38,80.3511,20.9823,13.9795,2.054,0.46127,0.023345
16419.05,2023-02-26 06:50:15,74.3995,19.9021,14.8419,2.5479,0.21102,0.0072267
16419.06,2023-02-26 06:50:52,79.3951,20.9053,14.3789,2.3798,0.43507,0.32846
16419.07,2023-02-26 06:51:30,80.4545,20.8435,13.7178,1.8008,0.11028,0.076405
16419.08,2023-02-26 06:52:08,80.6774,21.1849,14.2329,2.3715,0.32476,0.076049
16419.09,2023-02-26 06:52:45,80.6114,20.8612,14.6132,2.3698,0.38156,0.033167
16419.10,2023-02-26 06:53:23,76.2044,20.4499,14.4151,2.2278,-0.074132,0.068917
16419.11,2023-02-26 06:54:01,78.5522,20.4149,14.3777,2.1067,0.81928,0.21639
16419.12,2023-02-26 06:54:38,77.4937,20.2673,14.6783,2.3397,0.27647,0.15769
16419.13,2023-02-26 06:55:15,77.1974,20.1943,14.3194,2.3124,0.59252,0.18128
16419.14,2023-02-26 06:55:53,78.2751,20.402,14.2978,2.3935,0.54183,0.031543
16419.15,2023-02-26 06:56:32,80.6457,21.1915,13.2521,1.8316,0.47823,0.29388
16419.16,2023-02-26 06:57:10,78.5818,20.5746,14.5877,1.9667,0.95736,0.025955
16419.17,2023-02-26 06:57:47,78.0738,20.4574,13.8406,2.2002,1.1942,0.11095
16419.18,2023-02-26 06:58:24,78.6002,20.5009,13.8006,2.3171,0.92221,0.048827
16419.19,2023-02-26 06:59:04,79.2147,20.8039,14.0804,2.5077,0.76897,0.27062
16419.20,2023-02-26 06:59:42,77.4415,20.6044,13.5088,1.7817,0.30673,0.12652
16419.21,2023-02-26 07:00:19,82.5116,21.702,14.432,2.1613,1.0142,0.27013
16419.22,2023-02-26 07:00:57,79.5651,21.1138,15.1342,1.7407,0.25571,0.29314
16420.01,2023-02-26 07:03:03,78.3095,21.0593,14.3867,1.7452,0.29832,0.13065
16420.02,2023-02-26 07:03:40,76.7509,20.3342,14.8238,1.9496,0.48678,0.0020695
16420.03,2023-02-26 07:04:18,76.06,20.1135,14.7881,2.1085,0.71332,0.024244
16420.04,2023-02-26 07:04:56,77.7902,20.4834,14.5926,2.2859,0.0047558,0.078778
16420.05,2023-02-26 07:05:34,78.0074,20.8052,14.8879,1.9216,0.06396,0.24949
16420.06,2023-02-26 07:06:12,80.1026,21.2335,14.1294,1.8983,0.98489,0.1023
16420.07,2023-02-26 07:06:50,79.6674,20.7788,14.7355,2.0349,0.48058,0.16942
16421.01,2023-02-26 07:08:31,75.4945,20.6275,15.6091,2.1,0.039213,0.17981
16421.02,2023-02-26 07:09:08,78.1332,20.7543,14.8256,1.8132,0.32777,0.16752
16421.03,2023-02-26 07:09:45,79.7662,20.9022,14.4241,1.9471,-0.2406,0.066539
16421.04,2023-02-26 07:10:23,75.6864,20.3711,14.8817,1.8718,0.17917,0.22695
16421.05,2023-02-26 07:11:01,77.5024,20.4871,14.5895,1.7348,0.32638,0.16164
16421.06,2023-02-26 07:11:38,78.6999,20.424,14.228,1.7123,0.065088,0.063296
16422.01,2023-02-26 07:13:37,86.2095,22.7326,13.7604,1.368,-0.088662,0.30069
16422.02,2023-02-26 07:14:14,86.0749,22.3584,13.6592,1.3942,0.33858,0.17896
16422.03,2023-02-26 07:14:52,87.3533,22.6524,14.0653,1.1446,0.68653,0.063372
16422.04,2023-02-26 07:15:29,85.3152,22.3042,14.6081,1.572,0.35602,0.2663
16422.05,2023-02-26 07:16:06,85.4435,22.4,14.4897,1.7684,0.29398,0.1916
16422.06,2023-02-26 07:16:42,82.2845,21.8259,15.1551,2.0117,0.88694,0.31459
16422.07,2023-02-26 07:17:20,82.0007,21.7965,14.9964,2.0586,1.3854,0.20304
16422.08,2023-02-26 07:17:57,84.5342,22.0268,14.4417,1.8066,0.13537,0.15214
16422.09,2023-02-26 07:18:33,82.039,21.7626,14.5878,1.7252,0.26439,0.17669
16422.10,2023-02-26 07:19:11,81.7943,21.7688,14.5723,1.5639,0.12961,0.16636
16422.11,2023-02-26 07:19:48,81.5183,21.5597,14.5717,1.7387,0.53966,0.32219
16422.12,2023-02-26 07:20:25,83.8961,21.8084,14.9374,1.5857,0.55603,0.19192
16422.13,2023-02-26 07:21:04,83.0987,21.6306,14.8872,2.111,0.48219,0.1466
16422.14,2023-02-26 07:21:41,81.8893,21.4916,14.9798,1.6046,0.40299,0.051467
16422.15,2023-02-26 07:22:18,81.6122,21.687,14.9204,1.559,0.6175,0.19466
16422.16,2023-02-26 07:22:56,84.3332,21.6865,14.7904,1.9653,0.55633,0.20923
16422.17,2023-02-26 07:23:32,83.7383,21.7448,14.8412,2.0628,0.47773,0.19071
16422.18,2023-02-26 07:24:09,83.1086,21.6161,15.092,2.2241,0.15114,0.1075
16422.19,2023-02-26 07:24:47,83.4492,21.8405,14.9926,2.0311,0.31189,0.23179
16422.20,2023-02-26 07:25:25,82.0955,21.4573,14.6149,1.708,0.69349,0.073731
16422.21,2023-02-26 07:26:02,80.9221,21.2903,14.5171,1.911,0.71083,0.069415
16422.22,2023-02-26 07:26:41,81.2796,21.4661,14.7205,1.7978,0.55052,0.17751
16422.23,2023-02-26 07:27:18,82.7458,21.8244,14.3751,1.8044,0.67173,0.16284
16422.24,2023-02-26 07:27:56,80.0209,21.4478,14.9982,1.9771,0.18368,0.18829
16422.25,2023-02-26 07:28:33,79.5726,21.0057,15.0054,1.9347,0.85102,0.32607
16422.26,2023-02-26 07:29:10,83.6826,22.051,14.3661,1.421,0.097046,0.33277
16422.27,2023-02-26 07:29:47,85.6573,22.5686,14.804,1.9267,0.56332,0.26662
16423.01,2023-02-26 07:31:48,82.5208,21.62,14.4032,1.7448,0.34462,0.17864
16423.02,2023-02-26 07:32:25,84.4606,22.4814,14.057,1.731,1.0962,0.27803
16423.03,2023-02-26 07:33:04,84.7857,22.0538,14.9299,2.0206,0.81181,0.14273
16423.04,2023-02-26 07:33:41,84.1229,22.0524,14.435,1.5135,0.26207,0.1487
16423.05,2023-02-26 07:34:18,82.1882,21.7275,14.5045,1.845,0.92483,0.10573
16423.06,2023-02-26 07:34:56,85.0117,22.0376,14.7833,1.7914,0.91545,0.12922
16423.07,2023-02-26 07:35:33,83.6948,22.0174,14.9263,1.7885,-0.031917,0.18028
16423.08,2023-02-26 07:36:12,84.9276,22.1639,14.4359,1.4324,0.16429,0.30338
16423.09,2023-02-26 07:36:50,83.199,21.9305,14.9384,1.5639,0.48331,0.23818
16423.10,2023-02-26 07:37:27,84.4018,21.8958,14.6662,1.717,0.65197,0.14485
16423.11,2023-02-26 07:38:05,83.0808,21.614,14.1872,1.9428,0.58714,0.29824
16423.12,2023-02-26 07:38:42,85.9411,22.3958,13.7273,1.3868,1.2151,0.22447
16423.13,2023-02-26 07:39:19,86.2449,22.1801,13.8649,1.3213,0.45741,0.1313
16423.14,2023-02-26 07:39:56,87.6957,22.5904,14.179,1.0414,0.28934,0.096532
16423.15,2023-02-26 07:40:34,84.7966,22.2072,13.8372,1.591,0.47871,0.091388
16423.16,2023-02-26 07:41:12,87.9612,22.8759,14.3075,1.4038,0.74652,0.32433
16423.17,2023-02-26 07:41:50,85.9466,22.2683,13.4419,0.98096,0.066342,0.2804
16423.18,2023-02-26 07:42:28,85.9691,22.1822,13.7557,1.3369,0.30924,0.21113
16423.19,2023-02-26 07:43:05,85.3946,22.1553,14.2621,1.4643,0.035494,0.20758
16424.01,2023-02-26 07:44:45,85.2664,22.0335,15.6039,1.8785,0.67309,0.22962
16424.02,2023-02-26 07:45:23,82.6484,21.9266,15.2998,1.573,0.06578,0.24369
16424.03,2023-02-26 07:46:01,86.5057,22.5907,14.322,1.8759,0.36413,0.19731
16424.04,2023-02-26 07:46:38,82.183,21.4128,14.7786,1.9161,0.081717,0.20006
16424.05,2023-02-26 07:47:14,81.9221,21.67,14.8243,2.0082,0.47459,0.057279
16424.06,2023-02-26 07:47:52,81.871,21.691,14.8736,1.6009,0.45588,0.31653
16424.07,2023-02-26 07:48:28,81.7183,21.5248,14.5478,2.0167,0.25309,0.27221
16424.08,2023-02-26 07:49:06,83.1677,21.5583,14.6577,2.0971,0.19597,0.20472
16424.09,2023-02-26 07:49:43,86.2028,22.5093,14.8858,2.0567,0.12174,0.041697
16424.10,2023-02-26 07:50:20,84.6514,22.2576,14.4782,1.5737,0.42511,0.093217
16424.11,2023-02-26 07:50:59,85.1406,21.9548,14.5958,1.9759,0.60991,0.27244
16424.12,2023-02-26 07:51:36,82.8444,21.7907,14.4929,1.8462,0.91328,0.19732
16424.13,2023-02-26 07:52:14,82.35,21.5504,14.613,1.9462,0.54148,0.11264
16424.14,2023-02-26 07:52:50,80.6633,21.5642,14.6814,1.9191,1.1931,0.07069
16424.15,2023-02-26 07:53:27,82.3669,21.7796,14.8991,1.6685,-0.095681,0.2198
16424.16,2023-02-26 07:54:05,79.4693,21.4829,15.006,1.9026,0.5439,0.19389
16424.17,2023-02-26 07:54:43,80.8944,21.0829,14.4539,1.9951,0.4384,0.10963
16424.18,2023-02-26 07:55:19,82.8486,21.6196,14.299,1.4513,0.4785,0.07664
16424.19,2023-02-26 07:55:57,80.9924,21.5604,14.2647,1.558,0.77224,0.27356
16425.01,2023-02-26 07:57:37,75.0852,20.6502,14.8286,1.6493,0.34091,0.30872
16425.02,2023-02-26 07:58:14,77.916,20.8042,14.295,1.7318,0.15067,0.23784
16425.03,2023-02-26 07:58:52,79.4084,20.794,13.3079,1.1157,1.1781,0.20344
16425.04,2023-02-26 07:59:29,80.7882,21.2044,14.0472,1.4659,-0.098499,0.10466
16425.05,2023-02-26 08:00:06,97.9762,25.4631,15.3842,2.1418,0.13334,0.32592
16425.06,2023-02-26 08:00:43,78.3494,21.0364,14.1137,1.563,0.23325,0.12777
16425.07,2023-02-26 08:01:22,79.5093,21.2048,14.4592,1.2112,0.44901,0.072819
16425.08,2023-02-26 08:02:00,79.2759,21.1133,14.3713,1.5665,0.47405,0.33106
16426.01,2023-02-26 08:03:40,83.281,22.0079,13.5274,1.1055,0.21027,0.20108
16426.02,2023-02-26 08:04:19,81.8692,21.5241,13.1767,1.1757,0.22844,0.31808
16426.03,2023-02-26 08:04:56,80.6303,21.5292,13.2953,1.5379,0.2881,0.12006
16426.05,2023-02-26 08:06:03,82.8761,21.8607,13.2526,1.0386,0.66973,0.017566
16426.06,2023-02-26 08:06:40,79.2884,21.1906,13.2546,1.1809,-0.07051,0.30355
16426.07,2023-02-26 08:08:10,82.7135,21.8275,13.3612,0.93113,0.12814,0.15027
16426.08,2023-02-26 08:08:46,82.7237,21.3467,13.2052,0.99994,0.37592,0.13172
16426.09,2023-02-26 08:09:23,80.6894,21.2006,13.3601,1.0606,0.30413,0.32542
16426.10,2023-02-26 08:10:01,79.6012,20.9789,14.1826,1.0604,0.14383,0.18024
16426.11,2023-02-26 08:10:38,81.1396,21.4125,13.7556,1.3306,0.17549,0.03077
16426.12,2023-02-26 08:11:16,84.3044,21.8425,13.2891,0.61489,0.16177,0.085971
16426.13,2023-02-26 08:11:52,78.6925,21.0937,13.8862,1.4244,0.059989,0.12263
16426.14,2023-02-26 08:12:30,80.9405,21.214,12.9454,0.88985,0.55242,0.30341
16426.15,2023-02-26 08:13:07,81.6214,21.4949,13.77,1.1522,0.82334,0.20916
16426.16,2023-02-26 08:13:45,81.187,21.2929,13.3026,1.1495,0.36986,0.10282
16426.17,2023-02-26 08:14:22,81.7799,21.644,13.3872,1.2271,0.40164,0.12739
16426.18,2023-02-26 08:14:59,78.829,21.3364,14.0534,1.4587,0.36727,0.017838
16426.19,2023-02-26 08:15:36,84.1155,21.8333,13.8348,1.2567,0.63933,0.058353
16426.20,2023-02-26 08:16:14,79.1665,20.96,13.9461,1.1826,0.37543,0.31429
16426.21,2023-02-26 08:16:51,81.3619,21.5715,13.6517,1.1901,1.26,0.0052867
16426.22,2023-02-26 08:17:29,77.8516,20.7349,13.3601,0.89141,0.71301,0.32403
16426.23,2023-02-26 08:18:07,81.2505,21.6951,13.6232,1.139,0.56796,0.078999
16426.24,2023-02-26 08:18:45,82.4284,21.8529,13.9033,0.98961,0.51719,0.017564
16426.25,2023-02-26 08:19:23,79.6667,20.9208,13.4017,0.66893,0.48036,0.26328
16426.26,2023-02-26 08:20:01,80.4382,21.0658,12.9044,1.3689,0.33042,0.12269
16426.27,2023-02-26 08:20:39,81.8906,21.627,13.5891,1.0374,0.49866,0.10715
16426.28,2023-02-26 08:21:15,79.5543,21.1419,13.6368,0.97453,0.90314,0.2828
16427.01,2023-02-26 08:22:56,80.4567,21.252,14.3791,1.586,-0.010064,0.13068
16427.02,2023-02-26 08:23:33,122.2395,28.3931,9.1061,1.5929,2.8872,0.1289
16427.03,2023-02-26 08:24:06,90.8404,24.6416,14.8079,0.72074,1.1001,0.26328
16427.04,2023-02-26 08:24:44,83.5351,21.773,13.0769,1.6756,0.16594,0.33163
16427.06,2023-02-26 08:25:51,80.7681,20.3368,12.637,1.5477,-0.20105,0.21649
16427.07,2023-02-26 08:26:29,84.3469,22.2891,13.7428,1.5376,0.3384,0.15021
16427.08,2023-02-26 08:27:06,81.6298,21.2606,14.1764,1.4278,0.067295,0.31028
16427.09,2023-02-26 08:27:44,80.0401,21.4288,16.2179,2.5625,0.3572,0.085978
16427.10,2023-02-26 08:28:22,81.4775,21.4449,13.8,1.6765,0.3985,0.25097
16427.11,2023-02-26 08:29:00,83.3518,21.8514,13.5509,0.97365,0.28154,0.062868
16427.12,2023-02-26 08:29:38,78.8623,20.7392,13.9018,2.8882,0.38405,0.00082288
16427.13,2023-02-26 08:30:15,84.3671,21.7206,14.1055,1.6769,0.41778,0.071577
16427.14,2023-02-26 08:30:52,84.1028,21.6145,13.4677,1.5263,0.47491,0.17697
16427.15,2023-02-26 08:31:29,84.6097,22.103,14.2695,1.4648,0.701,0.33082
16427.16,2023-02-26 08:32:07,83.4435,21.6142,13.4628,1.0474,0.45646,0.1081
16427.17,2023-02-26 08:32:44,81.8532,21.3771,13.6121,1.5792,0.97674,0.08977
16427.18,2023-02-26 08:33:21,82.7922,21.6175,13.6593,1.2663,0.31247,0.086046
16427.19,2023-02-26 08:33:59,83.9541,21.7694,13.5295,1.2484,0.22168,0.066402
16427.20,2023-02-26 08:34:36,79.3398,21.4156,13.681,1.6571,0.2764,0.10638
16427.21,2023-02-26 08:35:13,79.8686,21.3016,14.0414,1.7766,0.17856,0.054529
16427.22,2023-02-26 08:35:52,81.4323,21.4948,14.4291,1.7557,0.39975,0.019451
16427.23,2023-02-26 08:36:29,84.9698,21.6552,13.481,1.3171,0.53329,0.19611
16427.24,2023-02-26 08:37:07,80.4355,21.4462,14.0299,1.4856,0.11536,0.20331
16427.25,2023-02-26 08:37:44,83.4557,21.5258,14.1472,1.2669,0.32568,0.23187
16428.01,2023-02-26 08:39:37,81.9964,21.6618,13.8203,1.5208,0.47579,0.12626
16428.02,2023-02-26 08:40:16,82.8075,21.6691,13.1019,1.4552,0.24594,0.082162
16428.03,2023-02-26 08:40:54,81.0989,21.579,13.8542,1.881,-0.083062,0.28072
16428.04,2023-02-26 08:41:31,81.8623,21.5615,14.1664,1.8594,0.46818,0.26977
16429.01,2023-02-26 08:43:26,81.4821,21.4351,14.5681,1.6491,0.7902,0.065877
16429.02,2023-02-26 08:44:03,82.064,21.6999,14.5109,2.0073,0.59975,0.11127
16429.03,2023-02-26 08:44:41,82.3932,21.5773,14.7066,2.2574,0.7837,0.22399
16429.04,2023-02-26 08:45:20,82.9063,21.778,14.1003,2.0489,0.5714,0.26464
16429.05,2023-02-26 08:45:57,83.5858,21.7286,13.9227,1.6112,0.48345,0.1951
16429.06,2023-02-26 08:46:34,81.6076,21.6506,14.6831,2.1626,0.40024,0.28974
16429.07,2023-02-26 08:47:11,82.1802,21.088,14.3908,1.9435,0.4636,0.17511
16429.08,2023-02-26 08:47:49,82.8627,21.4152,15.2173,2.3154,0.52787,0.32159
16429.09,2023-02-26 08:48:26,84.499,21.85,13.2737,1.2703,0.58455,0.04655
16429.10,2023-02-26 08:49:04,75.269,20.2771,15.5894,2.1888,-0.022447,0.049859
16429.11,2023-02-26 08:49:41,75.9104,20.3309,15.4449,2.2327,0.79213,0.29924
16429.12,2023-02-26 08:50:20,76.8601,20.493,15.7232,2.5006,0.77071,0.077487
16429.13,2023-02-26 08:50:57,73.0716,19.6523,16.0226,2.1933,0.58772,0.20815
16429.14,2023-02-26 08:51:36,73.8714,19.9411,16.2909,2.3869,0.78235,0.0099056
16429.15,2023-02-26 08:52:14,71.116,19.7308,16.1701,2.3975,0.59542,0.31393
16429.16,2023-02-26 08:52:51,74.074,19.7733,15.5077,2.1651,0.40079,0.080686
16429.17,2023-02-26 08:53:29,74.5171,20.0684,15.2168,2.0889,0.10271,0.31876
16429.18,2023-02-26 08:54:06,81.2981,22.4756,17.1617,2.513,0.066542,0.28823
16429.19,2023-02-26 08:54:44,82.302,22.4853,16.5557,2.3904,0.50557,0.12414
16429.20,2023-02-26 08:55:21,73.6712,19.94,16.3159,2.5058,0.52509,0.18082
16429.21,2023-02-26 08:55:59,71.3385,19.3605,15.2414,2.243,0.51914,0.080254
16429.22,2023-02-26 08:56:36,67.8665,18.7343,14.397,1.5492,0.42278,0.16151
16430.01,2023-02-26 08:58:18,75.0374,20.1709,14.6694,2.3211,0.15642,0.18695
16430.02,2023-02-26 08:58:56,77.0864,20.2872,14.4948,2.1027,0.29201,0.26147
16430.03,2023-02-26 08:59:33,76.2448,20.3065,14.8064,2.394,0.12354,0.1308
16430.04,2023-02-26 09:00:11,76.372,20.3484,14.7934,2.2471,0.73814,0.067017
16430.05,2023-02-26 09:00:48,76.026,20.541,15.3493,2.3999,-0.23498,0.20366
16430.06,2023-02-26 09:01:25,77.0773,20.7526,14.702,2.1838,0.05616,0.008332
16430.07,2023-02-26 09:02:02,66.33,18.5029,16.4142,2.479,0.89569,0.052858
16430.08,2023-02-26 09:02:40,76.3239,20.2561,15.1458,2.2009,0.4242,0.18284
16430.09,2023-02-26 09:03:18,77.2763,20.8615,14.6768,1.7938,0.35565,0.26151
16430.10,2023-02-26 09:03:58,75.5154,20.1008,14.8683,2.1459,0.32605,0.023338
16430.11,2023-02-26 09:04:36,76.0229,20.0092,14.484,2.0119,0.72036,0.10458
16430.12,2023-02-26 09:05:13,77.1567,20.4716,14.7993,2.3495,0.48043,0.23132
16430.13,2023-02-26 09:05:51,75.2841,20.4416,14.7336,2.1139,0.50775,0.072005
16430.14,2023-02-26 09:06:28,76.4171,20.0294,15.2817,2.523,0.27869,0.28502
16430.15,2023-02-26 09:07:06,78.8886,20.577,14.8976,2.0406,-0.025731,0.070372
16430.16,2023-02-26 09:07:42,74.1942,20.1657,14.0867,2.0463,0.13679,0.23857
16430.17,2023-02-26 09:08:20,76.895,20.2497,14.3938,1.4178,0.46642,0.09048
16430.18,2023-02-26 09:08:57,75.1635,19.9434,14.3856,1.8846,0.55931,0.16055
16430.19,2023-02-26 09:09:35,76.135,20.1218,15.0375,2.3382,0.2318,0.045121
16430.20,2023-02-26 09:10:13,79.0402,20.8165,14.5867,1.9181,0.64542,0.10489
16430.21,2023-02-26 09:10:51,77.8966,20.5825,14.6855,2.1675,0.4321,0.14694
16430.22,2023-02-26 09:11:30,75.0564,19.9601,13.6614,1.6214,0.31737,0.1676
16430.23,2023-02-26 09:12:08,75.5617,20.0006,13.2973,1.5337,0.18841,0.18015
16430.24,2023-02-26 09:12:45,77.7224,20.3713,14.3194,2.0427,0.37843,0.081626
16430.25,2023-02-26 09:13:24,76.383,20.2861,14.1967,1.389,0.76073,0.14057
16431.01,2023-02-26 09:15:29,79.3542,20.6575,14.1355,1.6446,0.10921,0.14965
16431.02,2023-02-26 09:16:07,74.4553,20.3479,14.1538,1.6576,0.37141,0.21982
16431.03,2023-02-26 09:16:45,76.5955,20.5493,13.8323,1.7285,0.38655,0.20392
16431.04,2023-02-26 09:17:22,74.8425,19.9603,14.8551,1.8536,0.1836,0.23209
16431.05,2023-02-26 09:18:01,75.8614,20.4003,14.6329,1.7448,0.53035,0.025459
16431.06,2023-02-26 09:18:39,76.0277,20.332,14.5539,1.9711,0.46343,0.26657
16431.07,2023-02-26 09:19:16,76.7036,20.4275,13.6853,1.8583,1.2084,0.25408
16431.08,2023-02-26 09:19:54,98.4659,25.7742,15.1907,1.3104,0.55589,0.1006
16431.09,2023-02-26 09:20:31,75.9417,20.2186,13.9974,1.9902,0.59599,0.1373
16431.10,2023-02-26 09:21:08,76.0864,20.328,14.2861,1.6594,0.55978,0.24799
16431.11,2023-02-26 09:21:46,75.5947,20.1067,13.8373,1.7142,0.63854,0.15201
16431.12,2023-02-26 09:22:24,75.18,20.2496,12.9717,1.6012,0.70401,0.108
16431.13,2023-02-26 09:23:01,75.7793,20.0841,14.0614,2.1259,0.26816,0.03425
16431.14,2023-02-26 09:23:39,77.2473,20.4515,13.8347,1.779,0.29349,0.13432
16431.15,2023-02-26 09:24:17,76.4314,20.3517,13.6476,1.6269,0.45177,0.13634
16431.16,2023-02-26 09:24:55,76.5882,20.2234,14.1428,2.233,0.023633,0.19464
16431.17,2023-02-26 09:25:32,77.1181,20.6961,13.8344,2.0467,0.91667,0.32487
16431.18,2023-02-26 09:26:09,74.5274,20.2707,13.9654,1.2433,0.19498,0.12185
16431.19,2023-02-26 09:26:47,75.2732,20.285,13.9439,2.0073,0.35267,0.11815
16431.20,2023-02-26 09:27:24,78.053,20.248,13.9592,2.0169,0.57204,0.19985
16431.21,2023-02-26 09:28:02,72.606,20.0813,14.3527,1.4616,0.35555,0.1068
16431.22,2023-02-26 09:28:39,73.4845,19.9937,14.5028,2.0612,1.0001,0.10758
16431.23,2023-02-26 09:29:17,77.1047,20.2972,15.1721,2.3073,0.80319,0.32886
16431.24,2023-02-26 09:29:54,68.3211,18.2736,19.0495,3.1152,3.4876,0.20646
16431.27,2023-02-26 09:31:28,74.9127,19.9239,14.839,1.9639,0.30003,0.1309
16431.28,2023-02-26 09:32:05,75.5636,20.1751,13.5407,1.7576,0.79719,0.065227
16433.01,2023-02-26 09:34:39,75.0939,20.054,14.9911,2.071,1.2279,0.020667
16433.02,2023-02-26 09:35:12,73.5465,19.9395,15.8521,2.3075,0.48133,0.26541
16433.03,2023-02-26 09:35:50,75.4647,20.4157,15.441,2.4524,0.38559,0.0015603
16433.04,2023-02-26 09:36:26,74.2684,19.9135,14.8498,1.8984,0.15912,0.1956
16433.05,2023-02-26 09:37:04,75.3221,19.9538,14.9614,2.0115,0.27127,0.24884
16433.06,2023-02-26 09:37:41,75.6276,20.096,15.5805,1.8851,0.14389,0.17001
16433.07,2023-02-26 09:38:20,74.6259,20.0259,14.9521,2.0121,0.53347,0.11589
16433.08,2023-02-26 09:38:56,75.0001,20.2104,15.1073,1.9966,0.37702,0.20682
16433.09,2023-02-26 09:39:34,73.7086,20.2592,15.4619,1.9412,0.48199,0.27901
16433.10,2023-02-26 09:40:12,72.5433,19.474,14.975,2.1848,0.43701,0.1429
16433.11,2023-02-26 09:40:50,74.4429,19.7203,14.5638,2.2401,0.79082,0.30171
16433.12,2023-02-26 09:41:28,76.1399,20.5623,14.4398,2.1297,0.17034,0.31494
16433.13,2023-02-26 09:42:05,76.3845,20.4491,15.04,2.06,0.46536,0.17513
16434.01,2023-02-26 09:43:46,72.8312,19.7265,13.5958,2.2186,0.42811,0.10402
16434.02,2023-02-26 09:44:23,73.84,19.8607,13.7025,1.6653,0.33988,0.17919
16434.03,2023-02-26 09:45:01,76.5172,20.5331,14.1845,1.988,0.33135,0.12347
16434.04,2023-02-26 09:45:41,73.841,19.8322,14.1791,1.9024,0.21422,0.22628
16434.05,2023-02-26 09:46:19,77.2417,20.7684,14.1639,1.6035,0.2097,0.21807
16434.06,2023-02-26 09:46:56,76.3621,20.5826,13.5398,1.3809,0.42497,0.21075
16434.07,2023-02-26 09:47:35,78.1596,20.5261,13.6359,1.9132,0.76089,0.044547
16434.08,2023-02-26 09:48:12,77.4667,20.6089,14.5283,1.6608,0.096346,0.26984
16434.09,2023-02-26 09:48:49,79.4249,21.0706,14.7686,2.3034,0.51388,0.23346
16434.10,2023-02-26 09:49:28,78.1122,20.9601,15.0958,2.1882,0.091914,0.13164
16434.11,2023-02-26 09:50:05,76.622,20.4145,13.8066,1.9548,0.42911,0.27884
16434.12,2023-02-26 09:50:42,76.3691,20.0628,13.8435,1.6747,1.1945,0.035695
16434.13,2023-02-26 09:51:19,76.9309,20.5523,13.8568,1.4856,0.15532,0.29132
16434.14,2023-02-26 09:51:56,76.1134,20.6008,14.2651,1.8204,0.54588,0.1407
16434.15,2023-02-26 09:52:34,76.1821,20.2507,14.2636,1.5315,-0.05793,0.11346
16435.01,2023-02-26 09:54:21,78.8565,21.0271,14.7702,2.3091,0.39073,0.095082
16435.02,2023-02-26 09:54:58,83.2928,21.2034,14.3145,1.9626,0.52883,0.18673
16435.03,2023-02-26 09:55:36,81.7187,21.2976,14.64,1.6628,0.55033,0.054944
16435.04,2023-02-26 09:56:14,79.4023,20.8159,14.3225,2.1866,0.51415,0.12167
16435.05,2023-02-26 09:56:51,80.5415,20.8898,14.2791,1.8765,-0.063697,0.2351
16435.06,2023-02-26 09:57:29,79.9126,20.7823,14.4342,2.5394,0.60793,0.3167
16435.07,2023-02-26 09:58:06,82.889,21.5928,13.9548,1.4534,0.77884,0.21782
16435.08,2023-02-26 09:58:45,81.0519,20.9969,14.6215,1.9038,0.68551,0.054946
16435.09,2023-02-26 09:59:23,79.3281,20.9528,14.699,1.9681,0.54537,0.25701
16435.10,2023-02-26 10:00:01,83.7316,21.7909,14.4378,2.0832,-0.039342,0.078483
16435.11,2023-02-26 10:00:39,78.3979,20.5507,14.394,2.2199,0.54756,0.17457
16435.12,2023-02-26 10:01:16,82.7433,21.7273,14.0197,1.8606,0.16203,0.21914
16435.13,2023-02-26 10:01:54,82.3065,21.7285,14.4336,1.9215,0.70199,0.23764
16435.14,2023-02-26 10:02:31,80.9005,21.2357,14.5026,2.005,0.59998,0.10666
16435.15,2023-02-26 10:03:09,79.38,20.8556,14.4119,2.087,0.72706,0.33111
16435.16,2023-02-26 10:03:46,78.5462,20.7478,14.9961,2.0306,0.52062,0.2795
16435.17,2023-02-26 10:04:24,78.3899,21.0091,15.1432,1.8987,0.94939,0.31207
16435.18,2023-02-26 10:05:01,83.1144,22.3181,14.164,1.9897,0.82659,0.27717
16435.19,2023-02-26 10:05:38,82.4822,21.3035,14.3532,2.2178,0.14187,0.17004
16435.20,2023-02-26 10:06:16,82.1228,21.3491,14.2763,2.3184,0.72978,0.31625
16435.21,2023-02-26 10:06:54,79.2119,21.1413,14.9438,2.1165,0.87011,0.25151
16436.01,2023-02-26 10:08:48,69.6496,18.8709,16.1429,2.702,0.4321,0.29679
16436.02,2023-02-26 10:09:25,67.8313,18.386,16.025,2.3679,0.062119,0.23922
