LabID,Pol,Brix
60879,88.475,22.815
60880,94.369,24.297
60881,90.209,23.471
60882,76.882,19.806
60883,71.813,19.473
60884,73.57,19.427
60885,69.578,18.696
60886,90.744,23.048
60887,63.579,17.797
60888,74.149,19.766
60889,83.314,21.795
60890,89.782,22.819
60891,85.232,22.79
60892,95.697,24.58
60893,72.083,19.517
60894,73.323,19.788
60895,90.236,22.825
60896,80.244,20.721
60897,87.485,22.538
60898,76.55,20.575
60899,62.044,17.423
60900,70.719,18.756
60901,91.293,24.134
60902,89.102,23.161
60903,81.12,21.817
60904,68.927,19.563
60905,90.81,23.592
60906,76.989,20.736
60907,72.558,20.109
60908,78.95,21.56
60909,74.427,20.089
60910,92.117,23.836
60911,70.182,19.15
60912,65.299,18.707
60913,70.965,19.543
60914,71.296,19.393
60915,76.989,20.242
60916,87.959,22.418
60917,80.653,21.277
60918,62.793,17.382
60919,80.459,20.543
60920,77.554,21.306
60921,92.513,23.661
60922,77.768,20.997
60923,86.375,22.913
60924,77.947,20.516
60925,82.037,22.07
60926,90.723,23.522
60927,78.769,20.615
60928,71.418,19.244
60929,73.81,19.913
60930,80.74,21.638
60931,97.029,24.461
60932,76.172,20.473
60933,74.346,20.489
60934,84.907,22.91
60935,86.204,22.454
60936,83.309,21.609
60937,65.839,18.11
60938,80.808,21.348
60939,81.502,21.992
60940,96.784,24.961
60941,89.743,23.075
60942,73.052,19.857
60943,67.03,18.596
60944,83.321,21.385
60945,67.785,18.202
60946,90.668,22.834
60947,64.469,17.905
60948,84.657,22.326
60949,82.122,21.854
60950,64.025,17.571
60951,69.009,19.394
60952,74.17,20.108
60953,89.935,23.648
60954,63.808,17.265
60955,83.248,21.691
60956,84.729,22.599
60957,78.082,20.764
60958,73.657,19.539
60959,71.564,19.257
60960,86.885,22.77
60961,98.558,25.398
60962,95.648,24.65
60963,68.914,18.761
60964,87.268,23.101
60965,91.435,23.779
60966,67.982,18.276
60967,74.002,19.874
60968,71.488,18.758
60969,92.591,23.906
60970,74.69,19.433
60971,90.943,23.42
60972,90.8,23.307
60973,75.529,19.82
60974,66.922,18.241
60975,80.145,21.262
60976,67.609,18.386
60977,91.625,24.146
60978,82.709,21.522
60979,86.906,22.187
60980,63.504,17.243
60981,88.943,23.535
60982,84.621,22.635
60983,89.418,22.939
60984,80.082,20.741
60985,80.446,21.54
60986,86.667,22.644
60987,84.804,21.841
60988,78.463,20.738
60989,94.093,23.999
60990,81.143,21.347
60991,88.45,22.659
60992,91.035,23.026
60993,88.736,22.844
60994,90.78,23.322
60995,74.29,19.864
60996,93.29,24.169
60997,75.877,20.057
60998,85.448,22.789
60999,94.127,24.724
61000,78.008,21.985
61001,77.836,22.195
61002,70.805,19.486
61003,92.563,23.404
61004,88.408,22.726
61005,95.027,23.844
61006,81.944,21.231
61007,79.939,20.984
61008,67.976,18.134
61009,96.359,24.467
61010,97.232,24.26
61011,79.498,21.083
61012,70.34,19.036
61013,79.814,20.715
61014,56.264,16.574
61015,67.306,17.748
61016,77.141,19.595
61017,76.961,20.26
61018,92.41,25.423
61019,59.342,16.524
61020,81.643,20.691
61021,80.946,22.115
61022,76.746,21.018
61023,81.285,21.816
61024,95.327,24.911
61025,90.871,23.377
61026,92.139,24.468
61027,91.083,23.538
61028,92.278,23.776
61029,69.369,18.82
61030,70.354,19.383
61031,74.647,19.936
61032,70.647,19.184
61033,87.171,22.011
61034,63.395,17.269
61035,90.564,23.876
61036,98.275,25.19
61037,62.007,18.345
61038,55.006,15.501
61039,87.714,22.264
61040,81.653,21.617
61041,93.286,24.158
61042,81.33,21.058
61043,85.823,23.175
61044,84.206,22.293
61045,80.953,21.086
61046,89.22,23.933
61047,65.374,18.022
61048,91.933,24.026
61049,83.889,22.364
61050,72.462,19.547
61051,59.549,16.588
61052,85.846,22.661
61053,62.666,17.153
61054,89.8,22.981
61055,84.826,22.477
61056,85.382,22.289
61057,67.364,18.85
61058,78.673,20.792
61059,96.272,24.85
61060,83.263,21.785
61061,97.416,25.128
61062,88.979,23.227
61063,64.063,17.456
61064,87.612,22.978
61065,70.25,19.197
61066,89.156,22.864
61067,60.569,17.432
61068,75.462,19.985
61069,83.772,22.156
61070,88.422,24.224
61071,72.205,19.641
61072,86.861,22.985
61073,65.08,17.938
61074,67.902,18.379
61075,60.695,16.704
61076,76.982,20.619
61077,91.53,23.485
61078,93.197,24.062
61079,71.616,19.049
61080,78.002,20.652
61081,64.041,17.863
61082,98.178,25.171
61083,77.246,21.06
61084,94.951,24.52
61085,69.061,19.88
61086,79.441,21.297
61087,91.273,24.171
61088,84.814,22.043
61089,69.311,18.735
61090,80.708,20.717
61091,93.545,23.856
61092,81.169,21.303
61093,87.06,22.645
61094,95.178,24.199
61095,77.499,21.403
61096,91.375,23.604
61097,96.114,24.721
61098,98.059,24.67
61099,82.029,21.666
61100,71.389,18.769
61101,72.669,21.897
61102,74.466,19.778
61103,75.961,20.784
61104,75.904,20.142
61105,72.035,19.243
61106,84.723,21.509
61107,57.937,17.015
61108,79.783,21.782
61109,95.279,24.591
61110,68.513,18.203
61111,68.236,18.832
61112,77.978,20.268
61113,59.459,16.825
61114,83.031,22.046
61115,79.086,21.033
61116,78.959,20.871
61117,77.691,20.37
61118,73.153,19.304
61119,74.741,19.42
61120,73.517,19.53
61121,71.874,19.435
61122,81.368,21.321
61123,83.289,22.154
61124,66.258,17.916
61125,94.255,24.036
61126,79.805,20.834
61127,71.869,18.975
61128,72.787,20.572
61129,64.388,17.962
61130,72.109,19.274
61131,80.36,21.184
61132,75.748,19.418
61133,93.057,23.344
61134,96.799,24.621
61135,76.505,19.906
61136,91.352,23.47
61137,70.91,18.773
61138,79.162,20.527
61139,82.62,22.104
61140,73.412,19.837
61141,72.737,20.411
61142,74.778,19.747
61143,90.881,23.881
61144,93.282,23.88
61145,71.705,19.718
61146,84.349,21.975
61147,85.04,21.787
61148,79.139,21.223
61149,88.156,22.691
61150,83.119,21.578
61151,79.938,20.847
61152,73.878,19.742
61153,67.91,18.401
61154,81.296,20.985
61155,62.882,17.883
61156,77.655,20.75
61157,73.28,19.274
61158,73.658,19.817
61159,73.71,19.419
61160,90.478,23.179
61161,87.006,23.056
61162,62.121,17.938
61163,89.719,23.716
61164,81.189,20.908
61165,76.666,20.651
61166,54.887,16.416
61167,74.573,20.242
61168,77.013,20.729
61169,86.487,21.981
61170,77.043,20.417
61171,90.32,23.171
61172,91.092,24.586
61173,74.981,19.387
61174,92.927,23.06
61175,91.852,23.963
61176,96.365,24.919
61177,76.869,20.629
61178,90.409,23.095
61179,90.117,23.147
61180,92.221,23.704
61181,88.527,23.125
61182,89.726,23.132
61183,76.768,20.894
61184,87.406,23
61185,86.467,22.737
61186,84.099,21.702
61187,66.142,18.032
61188,76.688,20.194
61189,85.619,22.021
61190,93.103,23.76
61191,83.416,22.59
61192,69.56,19.048
61193,68.755,18.341
61194,72.612,19.531
61195,82.038,21.879
61196,83.371,21.399
61197,78.791,20.596
61198,78.268,20.259
61199,85.989,22.627
61200,67.416,19.022
61201,94.465,24.334
61202,71.768,19.813
61203,85.792,22.808
61204,62.785,17.065
61205,74.897,19.715
61206,83.739,21.705
61207,79.133,20.931
61208,66.481,18.771
61209,85.377,22.039
61210,73.754,19.41
61211,86.651,22.679
61212,94.107,24.458
61213,78.024,21.023
61214,85.826,22.025
61215,77.372,20.829
61216,69.606,18.3
61217,99.212,24.798
61218,92.303,23.57
61219,79.641,20.115
61220,69.162,19.079
61221,85.2,22.489
61222,86.227,22.449
61223,84.101,21.911
61224,68.181,19.694
61225,84.218,21.856
61226,77.277,20.244
61227,75.662,19.684
61228,91.701,24.687
61229,93.863,23.445
61230,83.512,21.759
61231,91.16,23.516
61232,61.365,17.493
61233,67.797,18.506
61234,91.757,24.349
61235,73.105,19.324
61236,79.182,21.124
61237,81.557,22.444
61238,85.354,22.326
61239,67.383,18.519
61240,74.941,20.253
61241,66.071,17.463
61242,71.698,19.017
61243,94.128,23.884
61244,52.935,15.667
61245,93.658,24.229
61246,77.332,20.343
61247,90.401,23.551
61248,90.656,23.744
61249,80.836,21.119
61250,71.905,18.982
61251,68.29,19.217
61252,64.658,18.404
61253,66.226,17.563
61254,71.179,19.325
61255,70.036,19.528
61256,94.059,24.28
61257,94.879,24.312
61258,84.157,22.918
61259,86.183,22.598
61260,89.473,23.937
61261,76.023,21.103
61262,101.97,25.797
61263,89.954,22.965
61264,87.502,23.123
61265,80.6,20.646
61266,71.101,19.431
61267,83.82,21.691
61268,72.796,19.292
61269,96.872,24.208
61270,91.581,23.742
61271,93.729,24.253
61272,81.469,21.302
61273,86.917,22.387
61274,76.496,20.749
61275,91.055,23.971
61276,91.977,23.822
61277,74.789,18.864
61278,76.908,20.103
61279,79.192,20.935
61280,80.619,21.971
61281,75.099,19.861
61282,69.34,19.006
61283,80.607,21.577
61284,87.364,22.989
61285,73.884,19.933
61286,68.52,18.534
61287,77.747,20.951
61288,93.003,24.085
61289,85.381,22.265
61290,71.808,19.402
61291,93.077,23.751
61292,73.695,19.364
61293,70.363,19.313
61294,81.525,21.847
61295,71.69,19.887
61296,81.662,21.332
61297,83.022,22.617
61298,83.274,21.761
61299,91.523,23.137
61300,70.736,18.67
61301,78.885,21.204
61302,75.424,19.672
61303,68.128,18.751
61304,58.49,17.281
61305,78.37,20.229
61306,82.6,21.469
61307,66.977,18.808
61308,88.978,23.415
61309,75.938,19.688
61310,71.504,19.189
61311,77.747,21.094
61312,82.668,21.264
61313,71.977,19.778
61314,73.702,20.08
61315,94.259,23.801
61316,80.185,20.97
61317,103.34,25.896
61318,73.512,19.536
61319,72.073,18.978
61320,67.786,18.597
61321,64.595,17.713
61322,84.219,22.332
61323,84.69,23.197
61324,89.912,23.387
61325,70.363,18.883
61326,85.673,22.694
61327,84.606,21.997
61328,92.709,23.765
61329,94.025,24.325
61330,82.861,21.667
61331,73.199,19.278
61332,90.555,23.386
61333,68.033,18.855
61334,66.355,18.102
61335,91.756,23.84
61336,94.509,24.243
61337,88.014,22.773
61338,71.159,18.794
61339,88.086,23.897
61340,69.43,18.962
61341,81.381,21.204
61342,90.084,23.143
61343,81.296,20.934
61344,72.83,19.96
61345,94.7,23.958
61346,75.475,20.006
61347,77.974,21.079
61348,66.996,17.916
61349,65.644,19.096
61350,87.376,22.299
61351,87.106,22.602
61352,58.749,16.685
61353,87.023,22.362
61354,80.768,21.266
61355,66.405,18.318
61356,81.269,21.873
61357,80.854,21.319
61358,65.953,19.02
61359,76.841,20.4
61360,79.061,21.009
61361,71.84,19.404
61362,88.943,23.429
61363,67.422,18.362
61364,63.012,17.33
61365,97.852,25.082
61366,68.416,18.692
61367,76.04,19.944
61368,79.517,21.418
61369,78.649,21.44
61370,87.988,23.114
61371,77.118,21.05
61372,78.442,20.77
61373,77.807,22.462
61374,90.619,23.167
61375,70.811,19.071
61376,69.884,18.51
61377,90.384,23.141
61378,68.54,18.964
61379,90.019,23.19
61380,90.625,23.063
61381,63.414,17.218
61382,90.23,23.043
61383,68.978,18.656
61384,75.483,19.805
61385,83.098,21.254
61386,79.583,20.585
61387,76.674,20.477
61388,83.777,22.882
61389,59.819,17.235
61390,86.377,22.031
61391,84.71,22.116
61392,76.799,20.212
61393,72.191,19.64
61394,83.711,22.32
61395,87.021,22.066
61396,95.065,25.332
61397,78.235,21.074
61398,84.961,21.772
61399,78.753,21.219
61400,96.463,24.613
61401,77.846,20.361
61402,82.83,21.518
61403,71.235,18.736
61404,60.894,17.172
61405,65.68,18.111
61406,87.628,23.489
61407,76.703,21.06
61408,71.383,19.153
61409,71.131,19.38
61410,83.527,22.769
61411,82.487,21.865
61412,77.962,20.356
61413,74.837,19.992
61414,83.924,21.842
61415,63.834,17.921
61416,72.643,21.26
61417,68.394,19.759
61418,79.73,21.116
61419,86.821,22.545
61420,95.274,24.009
61421,83.9,22.46
61422,73.948,20.179
61423,89.667,23.38
61424,78.59,20.956
61425,90.52,23.336
61426,69.951,19.061
61427,80.264,21.512
61428,88.694,23.057
61429,76.021,19.757
61430,83.24,21.464
61431,91.208,23.418
61432,92.493,24.329
61433,82.05,21.761
61434,67.578,18.485
61435,67.756,19.126
61436,79.67,20.89
61437,73.199,19.848
61438,85.398,21.722
61439,85.242,21.839
61440,69.719,18.976
61441,74.121,19.577
61442,83.481,22.523
61443,53.8,15.478
61444,74.898,21.681
61445,83.868,21.773
61446,65.871,17.841
61447,97.713,25.27
61448,77.17,20.965
61449,76.256,21.36
61450,94.797,24.338
61451,74.964,19.992
61452,55.908,15.302
61453,90.324,23.487
61454,67.104,18.387
61455,76.54,20.101
61456,89.167,23.262
61457,68.564,18.43
61458,75.692,20.826
61459,64.003,17.897
61460,62.258,17.204
61461,77.268,20.536
61462,81.065,21.584
61463,89.167,23.488
61464,82.139,21.405
61465,68.384,18.534
61466,83.673,21.939
61467,64.891,18.073
61468,88.562,23.184
61469,97.457,24.658
61470,80.666,21.927
61471,88.871,22.802
61472,79.596,20.458
61473,84.104,22.273
61474,64.892,18.212
61475,82.278,21.84
61476,76.751,20.1
61477,78.84,20.236
61478,91.317,22.948
61479,67.391,18.687
61480,61.442,17.149
61481,72.703,20.167
61482,87.397,22.483
61483,84.464,22.156
61484,75.543,19.72
61485,69.488,19.075
61486,60.823,17.14
61487,75.111,20.005
61488,86.1,21.713
61489,74.857,19.594
61490,84.755,22.406
61491,71.153,18.401
61492,65.153,17.413
61493,71.067,19.213
61494,77.353,20.408
61495,78.147,20.496
61496,85.337,22.465
61497,85.137,22.28
61498,69.312,18.215
61499,73.655,20.595
61500,84.643,22.769
61501,71.082,18.964
61502,73.628,19.366
61503,88.505,22.869
61504,73.748,19.657
61505,73.868,19.37
61506,67.332,18.892
61507,53.137,17.955
61508,79.696,21.591
61509,76.761,21.419
61510,87.51,22.616
61511,87.439,22.888
61512,96.414,24.519
61513,76.128,20.236
61514,85.96,22.803
61515,72.716,19.992
61516,70.158,19.118
61517,75.887,20.113
61518,90.762,23.733
61519,85.985,22.631
61520,75.624,20.279
61521,85.566,22.371
61522,86.888,22.553
61523,83.039,21.724
61524,94.776,23.815
61525,86.921,22.81
61526,86.129,21.896
61527,92.232,23.335
61528,61.395,17.394
61529,92.198,23.173
61530,81.668,21.605
61531,94.919,24.056
61532,82.806,21.318
61533,65.233,18.459
61534,59.014,17.379
61535,86.472,22.986
61536,92.894,24.21
61537,94.162,24.277
61538,102.34,25.764
61539,61.184,16.947
61540,75.809,19.861
61541,89.371,23.566
61542,74.975,19.808
61543,87.671,22.27
61544,73.596,19.854
61545,88.829,22.708
61546,92.956,23.776
61547,86.301,22.223
61548,87.008,22.954
61549,65.173,17.41
61550,77.446,20.185
61551,86.832,22.577
61552,93.286,24.033
61553,72.604,19.12
61554,90.793,24.085
61555,77.59,20.396
61556,82.458,21.55
61557,86.858,22.474
61558,78.29,20.661
61559,88.221,22.951
61560,69.655,19.162
61561,71.27,18.884
61562,77.601,20.926
61563,92.114,23.934
61564,69.882,18.979
61565,89.583,23.97
61566,69.814,18.92
61567,87.829,22.627
61568,69.192,18.434
61569,74.583,19.292
61570,85.923,23.262
61571,56.84,16.379
61572,60.976,17.456
61573,86.383,22.33
61574,84.351,21.79
61575,84.725,21.863
61576,84.733,21.803
61577,75.661,19.718
61578,91.24,23.751
61579,76.145,19.858
61580,84.436,22.126
61581,84.737,21.331
61582,69.761,19.118
61583,78.674,21.261
61584,76.21,20.303
61585,75.563,19.924
61586,99.949,25.458
61587,90.419,23.022
61588,82.851,21.721
61589,72.948,19.294
61590,85.564,22.146
61591,97.647,25.58
61592,89.133,23.156
61593,91.238,23.641
61594,78.624,21.166
61595,75.961,19.803
61596,74.067,20.297
61597,64.337,17.359
61598,69.258,18.588
61599,76.509,20.149
61600,75.186,20.004
61601,86.103,22.888
61602,73.416,20.185
61603,84.104,21.73
61604,86.837,22.598
61605,90.587,23.267
61606,78.234,20.977
61607,82.345,22.114
61608,72.426,19.48
61609,92.181,23.493
61610,90.303,23.675
61611,84.931,22.49
61612,76.676,20.59
61613,89.014,23.714
61614,82.331,21.535
61615,93.329,24.481
61616,89.146,23.576
61617,70.44,19.326
61618,68.381,18.96
61619,75.784,20.063
61620,91.995,23.238
61621,66.899,18.11
61622,79.641,20.302
61623,71.55,19.776
61624,88.561,22.453
61625,62.918,17.749
61626,87.491,22.622
61627,81.392,20.947
61628,77.08,20.42
61629,79.532,20.961
61630,85.046,22.583
61631,80.719,21.638
61632,63.575,17.969
61633,88.4,23.562
61634,92.383,23.929
61635,82.021,20.666
61636,88.695,23.342
61637,78.709,20.849
61638,80.964,21.197
61639,63.444,18.679
61640,82.688,21.767
61641,86.558,22.772
61642,80.212,20.88
61643,88.555,22.383
61644,75.273,20.414
61645,83.482,22.669
61646,72.795,20.088
61647,88.319,22.838
61648,86.771,22.463
61649,82.923,22.587
61650,85.208,21.938
61651,83.042,22.244
61652,82.694,21.605
61653,79.464,21.069
61654,74.811,19.835
61655,71.729,19.815
61656,77.813,20.26
61657,75.004,20.027
61658,85.083,21.843
61659,70.862,19.153
61660,72.189,19.48
61661,67.851,18.09
61662,90.526,23.516
61663,83.698,22.179
61664,96.421,25.05
61665,70.761,19.307
61666,80.396,20.758
61667,71.804,19.122
61668,81.092,21.803
61669,81.835,22.39
61670,71.149,19.537
61671,78.514,20.416
61672,76.687,20.268
61673,77.382,20.551
61674,71.479,18.756
61675,72.184,19.124
61676,63.998,17.805
61677,74.826,19.87
61678,67.984,19.069
61679,82.941,21.683
61680,72.345,19.492
61681,83.134,21.688
61682,92.242,23.866
61683,72.129,19.35
61684,93.017,23.812
61685,76.947,20.4
61686,82.068,21.017
61687,81.653,21.02
61688,73.999,19.934
61689,83.105,22.804
61690,71.096,18.533
61691,70.882,18.9
61692,77.041,20.224
61693,63.775,17.402
61694,89.44,23.104
61695,72.995,19.462
61696,96.643,24.815
61697,79.916,20.973
61698,84.845,22.776
61699,90.355,22.878
61700,81.516,20.725
61701,76.972,20.048
61702,80.705,20.882
61703,75.631,19.828
61704,81.605,21.166
61705,92.495,23.391
61706,69.705,19.242
61707,89.495,23.422
61708,80.155,20.527
61709,60.165,17.105
61710,73.262,20.098
61711,58.241,16.771
61712,77.695,20.111
61713,74.327,20.022
61714,78.89,20.52
61715,68.6,18.76
61716,77.996,20.008
61717,70.243,18.762
61718,59.156,17.167
61719,70.446,19.558
61720,92.031,24.143
61721,87.912,22.571
61722,80.754,21.257
61723,78.421,21.031
61724,67.505,18.748
61725,89.976,23.188
61726,79.203,21.587
61727,67.553,18.505
61728,78.438,20.818
61729,75.546,20.208
61730,76.655,20.132
61731,83.592,21.7
61732,85.308,22.031
61733,68.737,19.482
61734,61.582,17.386
61735,89.625,23.748
61736,76.445,20.359
61737,87.542,22.504
61738,74.457,19.741
61739,68.231,18.548
61740,56.999,16.659
61741,91.465,23.521
61742,73.75,19.978
61743,70.094,19.47
61744,74.615,19.349
61745,83.03,22.654
61746,79.313,20.891
61747,96.057,24.517
61748,92.187,23.944
61749,100.06,25.465
61750,76.644,20.16
61751,81.22,21.787
61752,68.141,18.764
61753,83.769,21.873
61754,74.772,20.133
61755,79.84,21.799
61756,74.432,20.67
61757,74.452,19.774
61758,78.047,21.153
61759,62.647,17.818
61760,81.264,21.433
61761,73.253,19.647
61762,77.458,20.142
61763,58.055,17.583
61764,77.375,19.903
61765,90.737,23.687
61766,91.995,23.33
61767,77.251,20.448
61768,77.553,20.635
61769,68.819,18.509
61770,68.525,18.633
61771,81.424,21.246
61772,83.951,21.994
61773,78.423,20.733
61774,67.205,19.239
61775,83.629,21.511
61776,95.902,24.77
61777,86.247,22.306
61778,71.532,18.862
61779,64.263,18.208
61780,73.584,20.076
61781,73.52,19.495
61782,73.48,19.651
61783,73.869,20.067
61784,81.292,20.987
61785,67.957,18.745
61786,82.85,21.939
61787,90.562,23.16
61788,79.064,20.612
61789,80.189,20.704
61790,77.537,21.142
61791,59.904,16.568
61792,83.511,21.332
61793,56.699,16.878
61794,87.603,22.77
61795,78.626,21.259
61796,98.959,24.743
61797,76.057,20.471
61798,74.039,19.677
61799,73.179,20.345
61800,77.507,20.421
61801,94.752,24.458
61802,96.312,24.38
61803,96.226,23.732
61804,96.118,24.708
61805,79.866,21.022
61806,82.792,21.393
61807,67.088,18.426
61808,88.194,23.666
61809,89.448,23.482
61810,85.599,22.766
61811,87.795,23.555
61812,70.173,19.233
61813,73.161,19.973
61814,75.788,20.864
61815,96.933,24.83
61816,83.117,22.331
61817,76.028,20.052
61818,74.903,19.469
61819,61.513,17.649
61820,87.992,22.937
61821,75.244,19.89
61822,86.86,22.868
61823,82.276,22.238
61824,68.496,18.681
61825,98.879,25.38
61826,80.118,20.305
61827,79.372,21.304
61828,74.382,19.469
61829,77.991,20.816
61830,83.029,21.8
61831,71.057,19.251
61832,76.225,20.31
61833,82.957,21.935
61834,78.983,20.439
61835,72.853,20.075
61836,79.896,21.487
61837,81.749,21.055
61838,93.69,23.925
61839,67.266,18.445
61840,91.545,23.96
61841,63.221,17.554
61842,79.372,20.728
61843,69.197,18.992
61844,75.651,19.917
61845,96.693,25.174
61846,82.308,21.685
61847,85.613,22.675
61848,68.181,18.76
61849,85.35,22.438
61850,96.639,25.051
61851,85.569,22.376
61852,74.438,19.57
61853,94.732,24.247
61854,86.779,22.309
61855,93.044,23.603
61856,87.64,23.311
61857,88.247,22.221
61858,74.918,19.967
61859,79.53,21.074
61860,76.68,20.688
61861,93.253,24.115
61862,89.212,22.845
61863,76.044,20.854
61864,61.049,17.402
61865,90.88,23.695
61866,78.073,20.837
61867,74.253,19.856
61868,73.827,19.725
61869,79.96,22.507
61870,79.96,20.697
61871,77.014,21.464
61872,78.797,20.836
61873,93.867,24.308
61874,61.414,16.991
61875,83.496,22.032
61876,87.762,22.497
61877,67.711,18.465
61878,100.85,25.559
61879,81.516,21.075
61880,94.013,23.948
61881,80.183,21.299
61882,80.649,21.448
61883,64.949,17.962
61884,87.169,22.569
61885,85.135,22.532
61886,82.953,21.534
61887,69.44,19.584
61888,83.773,21.755
61889,90.614,23.318
61890,73.969,19.817
61891,90.609,23.47
61892,73.347,19.31
61893,72.53,19.529
61894,87.943,22.398
61895,62.462,17.592
61896,75.911,19.853
61897,91.158,23.551
61898,66.98,18.486
61899,84.081,21.649
61900,83.347,22.74
61901,88.095,22.672
61902,84.286,22.185
61903,80.038,21.167
61904,70.292,18.773
61905,83.115,21.849
61906,86.195,22.698
61907,89.48,23.04
61908,79.732,20.434
61909,71.521,19.035
61910,81.512,21.593
61911,79.056,21.571
61912,79.342,20.642
61913,70.72,19.362
61914,61.661,17.013
61915,86.486,22.778
61916,74.471,19.666
61917,70.395,18.861
61918,81.906,21.565
61919,91.722,23.853
61920,79.251,20.241
61921,71.382,18.858
61922,86.928,22.875
61923,86.139,23.429
61924,65.751,18.459
61925,68.272,18.492
61926,87.632,23.177
61927,93.954,23.895
61928,75.288,19.575
61929,83.114,22.252
61930,92.719,24.022
61931,77.078,20.381
61932,89.772,22.923
61933,81.442,21.672
61934,77.538,20.523
61935,77.461,20.895
61936,76.504,20.048
61937,90.785,23.931
61938,88.401,22.419
61939,88.008,22.535
61940,73.604,19.848
61941,76.606,20.025
61942,80.178,21.128
61943,84.296,21.95
61944,77.866,20.847
61945,86.909,22.371
61946,82.388,21.545
61947,79.4,20.65
61948,73.735,20.197
61949,96.056,24.876
61950,70.022,19.249
61951,78.802,20.827
61952,75.612,20.109
61953,91.645,23.765
61954,77.554,20.449
61955,73.711,19.851
61956,87.536,23.113
61957,84.676,21.667
61958,73.313,19.58
61959,64.891,17.657
61960,80.25,20.938
61961,87.339,22.539
61962,59.403,17.005
61963,69.215,19.528
61964,93.093,23.351
61965,66.603,17.937
61966,93.385,23.555
61967,66.915,18.154
61968,88.43,22.837
61969,76.635,20.115
61970,71.665,20.046
61971,84.214,21.908
61972,76.125,20.098
61973,68.603,20.192
61974,76.378,20.158
61975,85,21.863
61976,84.134,21.767
61977,89.512,23.293
61978,87.315,23.207
61979,94.298,24.181
61980,82.116,21.171
61981,93.749,23.765
61982,73.618,19.749
61983,71.321,19.344
61984,86.88,22.139
61985,89.493,23.86
61986,95.476,24.054
61987,72.236,19.365
61988,63.11,17.157
61989,91.789,23.783
61990,97.511,24.596
61991,71.046,19.277
61992,87.218,23.203
61993,86.52,23.005
61994,69.616,18.978
61995,95.213,24.14
61996,76.696,20.445
61997,73.366,20.003
61998,64.434,17.881
61999,72.986,19.526
62000,71.66,19.352
62001,88.239,23.063
62002,74.632,19.618
62003,74.253,20.083
62004,86.247,22.112
62005,84.157,22.399
62006,71.902,19.365
62007,81.742,22.415
62008,76.88,20.19
62009,80.693,21.355
62010,81.3,21.233
62011,79.258,20.983
62012,73.548,19.855
62013,76.678,19.933
62014,89.037,22.849
62015,81.558,21.382
62016,93.249,23.907
62017,78.942,20.974
62018,86.17,22.218
62019,92.81,23.618
62020,89.206,23.242
62021,77.28,20.461
62022,83.286,21.993
62023,73.902,19.901
62024,82.579,21.692
62025,95.766,24.541
62026,83.139,22.823
62027,98.787,25.204
62028,83.031,21.126
62029,82.236,21.312
62030,88.556,23.03
62031,80.119,21.1
62032,66.588,18.45
62033,72.534,19.489
62034,85.726,22.019
62035,75.339,19.96
62036,79.78,21.125
62037,90.442,23.39
62038,81.427,21.52
62039,93.284,23.845
62040,79.098,21.481
62041,78.338,20.805
62042,85.051,21.422
62043,88.653,23.134
62044,82.747,21.503
62045,78.881,20.299
62046,85.062,21.907
62047,66.545,18.086
62048,82.073,21.59
62049,74.738,19.655
62050,79.323,21.169
62051,82.58,21.251
62052,90.912,23.773
62053,83.795,22.203
62054,79.71,21.15
62055,100.13,25.436
62056,80.306,20.564
62057,89.543,23.122
62058,73.351,19.394
62059,74.638,20.471
62060,68.879,19.09
62061,65.115,18.2
62062,77.887,20.109
62063,94.902,25.163
62064,77.272,20.931
62065,83.655,21.907
62066,67.616,18.642
62067,77.98,20.709
62068,72.988,20.25
62069,82.623,21.397
62070,58.167,15.74
62071,89.483,22.887
62072,83.839,21.546
62073,83.068,21.598
62074,78.43,20.286
62075,63.809,17.438
62076,68.744,18.652
62077,77.55,20.437
62078,62.816,18.138
62079,66.829,18.13
62080,89.834,23.389
62081,99.418,25.228
62082,82.169,21.709
62083,86.035,22.454
62084,95.198,24.222
62085,75.598,19.891
62086,88.8,22.773
62087,84.627,21.817
62088,63.947,18.684
62089,88.57,23.192
62090,74.501,20.794
62091,76.588,20.358
62092,68.469,18.848
62093,96.497,24.417
62094,73.554,19.537
62095,75.826,20.425
62096,77.567,20.467
62097,62.873,17.722
62098,70.66,19.205
62099,69.333,18.861
62100,87.82,22.767
62101,74.461,20.19
62102,85.859,23.08
62103,81.136,20.676
62104,77.047,19.859
62105,91.341,23.69
62106,85.186,22.236
62107,79.46,20.8
62108,87.629,22.492
62109,56.572,16.648
62110,65.249,17.75
62111,85.518,22.908
62112,74.55,19.62
62113,86.589,22.652
62114,75.404,19.531
62115,84.004,21.701
62116,92.582,23.801
62117,64.889,17.87
62118,74.911,19.339
62119,74.612,19.652
62120,85.711,21.693
62121,73.182,19.51
62122,83.568,22.174
62123,54.286,15.865
62124,79.189,21.031
62125,85.762,22.16
62126,72.114,19.328
62127,76.322,19.64
62128,67.209,18.516
62129,89.342,23.862
62130,92.174,23.557
62131,81.177,21.398
62132,73.639,19.52
62133,77.724,20.446
62134,84.191,22.538
62135,98.524,25.169
62136,80.13,22.798
62137,95.137,25.034
62138,78.074,21.108
62139,69.54,18.548
62140,94.756,24.383
62141,85.041,22.172
62142,86.852,23.281
62143,87.947,22.968
62144,85.752,22.882
62145,90.837,22.915
62146,80.326,20.941
62147,75.828,20.335
62148,72.657,19.834
62149,78.676,20.452
62150,63.15,17.418
